msno,song_id,source_system_tab,source_screen_name,source_type,target,song_length,composer,lyricist,language,year,country,genre,artist,city,gender,registered_via,app_age,registration
27736,1924154,7,9,11,1,230527,108716,0,5,2014,169,32,131101,14,1,5,2103,2838
27736,2073720,7,5,11,1,242207,302126,44802,5,2008,161,89,161857,14,1,5,2103,2838
27736,2143731,7,9,11,1,216930,328335,81968,1,2016,124,62,56329,14,1,5,2103,2838
27736,74877,7,5,11,1,324937,109765,27872,1,2015,124,89,97745,14,1,5,2103,2838
27736,98738,7,5,11,1,205635,178993,0,5,2015,161,89,237564,14,1,5,2103,2838
27736,2210659,7,0,11,0,204521,295003,0,5,2016,161,58,135485,14,1,5,2103,2838
27736,1156265,8,4,12,1,206158,0,0,5,2011,161,89,81828,14,1,5,2103,2838
27736,1854170,2,9,6,0,389120,329144,50260,1,2015,124,89,229838,14,1,5,2103,2838
27736,2173701,7,0,11,1,218267,85877,0,5,2015,161,32,81483,14,1,5,2103,2838
27736,411129,2,9,6,0,304587,91287,1635,1,2009,124,89,144854,14,1,5,2103,2838
27736,2263118,7,5,11,1,189492,0,0,5,2016,161,103,22349,14,1,5,2103,2838
27736,875306,8,4,12,1,219072,162964,103183,5,2014,161,103,216361,14,1,5,2103,2838
27736,744234,7,5,11,0,199134,99700,0,5,2015,161,103,132775,14,1,5,2103,2838
27736,1885627,7,9,11,1,208700,288319,0,5,2016,161,89,143411,14,1,5,2103,2838
27736,2001130,5,8,11,1,227378,296306,36480,4,2014,200,32,220305,14,1,5,2103,2838
27736,151892,7,5,11,1,289436,134352,62894,1,2014,124,62,191957,14,1,5,2103,2838
27736,1357995,2,9,6,0,242102,24663,47466,1,2010,124,89,221799,14,1,5,2103,2838
27736,2122997,2,9,6,0,245864,300521,35789,1,2014,124,89,153727,14,1,5,2103,2838
27736,524501,7,5,11,1,230434,50054,0,5,2016,161,66,142312,14,1,5,2103,2838
27736,250492,2,9,6,1,263314,134352,62894,1,2014,124,62,191957,14,1,5,2103,2838
27736,28963,2,9,6,0,288705,134352,36002,1,2007,124,62,191957,14,1,5,2103,2838
27736,1188667,2,9,6,0,266971,237457,80566,1,2006,0,89,232777,14,1,5,2103,2838
27736,1963367,2,9,6,0,283898,153612,101270,1,2016,124,0,80712,14,1,5,2103,2838
27736,629082,7,9,11,1,219480,251258,0,5,2016,200,89,190138,14,1,5,2103,2838
27736,416968,8,4,12,0,198205,287630,0,4,2015,200,32,76604,14,1,5,2103,2838
27736,1071611,8,4,12,0,200594,269032,0,5,2015,161,89,81828,14,1,5,2103,2838
27736,1909055,7,5,11,1,211487,97217,10045,5,2016,134,89,129457,14,1,5,2103,2838
27736,777559,7,9,11,1,215196,0,0,5,2016,124,32,188411,14,1,5,2103,2838
27736,1235832,7,5,11,1,261250,0,0,5,2016,161,89,155094,14,1,5,2103,2838
27736,1756296,8,4,12,1,236547,206570,36685,5,2015,200,89,34198,14,1,5,2103,2838
27736,412145,8,4,12,1,238236,190707,14318,1,2012,119,89,207428,14,1,5,2103,2838
27736,2202218,7,5,11,0,282226,217518,52103,1,2016,119,62,104390,14,1,5,2103,2838
27736,869546,5,8,11,1,244088,322102,96989,1,2016,124,62,22456,14,1,5,2103,2838
27736,1489512,8,4,12,0,279405,93106,66258,1,2014,124,89,80712,14,1,5,2103,2838
27736,1790841,7,5,11,1,230922,0,0,5,2014,161,89,126455,14,1,5,2103,2838
27736,985370,5,8,11,1,250125,336975,0,5,2013,161,5,237726,14,1,5,2103,2838
27736,1134263,1,2,10,1,231828,349502,0,5,2011,161,89,120137,14,1,5,2103,2838
27736,2293672,8,4,12,0,258089,151756,26156,1,2015,124,62,190781,14,1,5,2103,2838
27736,1026077,7,5,11,1,221309,327265,80523,5,2016,182,150,40406,14,1,5,2103,2838
27736,1933673,7,5,11,1,258821,0,0,1,2012,118,0,123926,14,1,5,2103,2838
27736,1823743,8,4,12,0,190066,164044,67345,7,2016,81,36,63066,14,1,5,2103,2838
27736,434123,7,5,11,1,285152,0,0,5,2010,200,89,53640,14,1,5,2103,2838
27736,72642,8,4,12,1,306155,298854,52425,1,2013,119,89,157595,14,1,5,2103,2838
27736,2146720,7,5,11,1,224923,103126,18326,5,2016,161,89,71612,14,1,5,2103,2838
27736,266268,2,9,6,1,250540,71950,52055,1,2015,124,89,138432,14,1,5,2103,2838
27736,912950,7,5,11,0,213995,269870,0,5,2007,200,89,53640,14,1,5,2103,2838
27736,720423,7,5,11,1,266788,268518,0,5,2000,200,58,127992,14,1,5,2103,2838
27736,634746,2,9,6,0,254212,31165,0,1,2010,124,89,144854,14,1,5,2103,2838
27736,769933,7,5,11,0,405342,193981,0,5,2015,200,58,127992,14,1,5,2103,2838
27736,218408,8,4,12,0,236657,274524,0,7,2015,81,36,38300,14,1,5,2103,2838
27736,1140895,8,4,12,0,216874,0,0,1,2011,118,175,132997,14,1,5,2103,2838
27736,402916,2,9,6,0,305214,274555,128092,1,2016,124,62,116456,14,1,5,2103,2838
27736,410945,2,9,6,0,260389,133080,61074,1,2014,124,89,221799,14,1,5,2103,2838
27736,1205397,5,8,11,0,183066,0,0,5,2012,200,89,151499,14,1,5,2103,2838
27736,230002,8,4,12,1,205032,243440,89276,7,2006,0,89,233184,14,1,5,2103,2838
27736,1238516,8,4,12,1,210884,0,0,5,2013,161,89,175004,14,1,5,2103,2838
27736,1041955,7,5,11,1,236379,2654,0,5,2016,161,89,96905,14,1,5,2103,2838
27736,1002690,7,5,11,1,261250,0,0,5,2016,161,89,155094,14,1,5,2103,2838
27736,77222,7,0,11,1,212662,169934,113171,5,2016,161,136,225571,14,1,5,2103,2838
27736,151334,2,9,6,1,313661,37994,53924,5,2016,161,5,143988,14,1,5,2103,2838
27736,2101668,2,9,6,0,282017,3232,111661,1,2011,124,89,223224,14,1,5,2103,2838
27736,364507,8,4,12,1,234893,235808,0,5,2015,135,32,73017,14,1,5,2103,2838
27736,1334675,7,0,11,1,245446,219035,55341,1,2006,0,165,135485,14,1,5,2103,2838
27736,2053082,7,5,11,1,229537,0,0,5,2015,161,5,66210,14,1,5,2103,2838
27736,2280275,7,0,11,0,187245,312208,127574,1,2016,124,62,38965,14,1,5,2103,2838
27736,212375,8,4,12,0,301557,134352,36002,1,2005,124,62,191957,14,1,5,2103,2838
27736,2156257,2,9,3,0,261485,346247,108435,1,2006,0,89,224349,14,1,5,2103,2838
27736,841038,5,8,1,1,229440,346247,118155,1,2015,124,89,224349,14,1,5,2103,2838
27736,1224170,2,9,6,0,245597,356242,121640,1,2012,124,89,218310,14,1,5,2103,2838
27736,2225603,5,8,1,0,210624,184464,1014,1,2006,0,89,224349,14,1,5,2103,2838
27736,489961,2,9,6,0,243043,321100,44629,1,1999,124,89,47619,14,1,5,2103,2838
27736,955000,7,5,11,1,186984,0,0,5,2016,161,89,155094,14,1,5,2103,2838
27736,111409,8,4,12,0,195140,295003,0,5,2015,161,58,135852,14,1,5,2103,2838
27736,1294826,7,9,11,1,282122,134352,36002,1,2013,124,62,21780,14,1,5,2103,2838
27736,338476,7,9,11,1,234579,241337,86266,1,2015,124,89,107358,14,1,5,2103,2838
27736,1790977,7,0,11,1,273716,0,0,5,2016,46,32,120775,14,1,5,2103,2838
27736,52561,7,5,11,1,263314,336975,0,5,2010,161,5,237726,14,1,5,2103,2838
27736,841988,8,4,12,1,212099,21634,0,4,2012,161,32,129477,14,1,5,2103,2838
27736,455566,8,4,12,1,224609,165963,107553,4,2014,200,32,220305,14,1,5,2103,2838
27736,1631438,5,8,1,0,247013,0,0,1,2002,124,89,153235,14,1,5,2103,2838
27736,122889,8,4,12,0,197328,111072,29717,7,2006,0,36,10648,14,1,5,2103,2838
27736,934611,8,4,12,0,287033,10714,89083,1,2003,124,89,207632,14,1,5,2103,2838
27736,1420405,8,4,12,1,221936,10714,89083,1,2003,124,89,207632,14,1,5,2103,2838
27736,1712128,7,5,11,1,222624,66886,79310,1,2016,124,62,31044,14,1,5,2103,2838
27736,153677,7,0,11,1,191399,155197,92177,5,2016,134,32,187626,14,1,5,2103,2838
27736,459279,7,5,11,0,285600,272177,42870,1,2016,124,62,93075,14,1,5,2103,2838
27736,774140,7,0,11,1,225933,221366,0,5,2016,200,32,46827,14,1,5,2103,2838
27736,794100,8,4,12,1,205798,67207,95498,5,2012,161,89,128683,14,1,5,2103,2838
27736,1404663,7,0,9,0,189962,0,0,5,2014,161,89,126455,14,1,5,2103,2838
27736,2217418,2,9,6,0,205531,118702,38811,1,2015,124,89,72781,14,1,5,2103,2838
27736,943742,8,4,12,1,270001,0,0,5,2014,200,32,206196,14,1,5,2103,2838
27736,1719737,2,9,6,0,272416,91287,1635,1,2011,124,89,144854,14,1,5,2103,2838
27736,532841,8,4,12,1,216897,0,0,5,2009,161,89,80889,14,1,5,2103,2838
27736,1799745,8,4,12,1,220450,0,0,5,2010,161,66,28218,14,1,5,2103,2838
27736,1589622,8,4,12,1,204289,0,0,5,2010,161,89,8534,14,1,5,2103,2838
27736,480757,8,4,12,1,182543,261143,114655,1,2014,124,89,64306,14,1,5,2103,2838
27736,2136249,5,8,11,0,223376,0,0,5,2013,161,89,120137,14,1,5,2103,2838
27736,94341,7,5,11,1,196812,271168,0,5,2015,161,89,105625,14,1,5,2103,2838
27736,2045416,7,5,11,1,224689,272656,2907,5,2014,161,89,218926,14,1,5,2103,2838
27736,130812,8,4,12,1,223004,341016,0,5,2010,161,89,120137,14,1,5,2103,2838
27736,1813902,8,4,12,1,284003,204933,84063,1,2011,124,89,64306,14,1,5,2103,2838
27736,320889,5,8,11,1,199320,246948,0,5,2014,161,89,4547,14,1,5,2103,2838
27736,1719552,8,4,12,1,216317,0,0,7,2013,124,89,44920,14,1,5,2103,2838
27736,948880,8,4,12,1,233415,46247,65652,5,2013,161,89,61421,14,1,5,2103,2838
27736,66660,5,8,11,1,250357,0,0,5,2008,161,89,191655,14,1,5,2103,2838
27736,1558986,7,9,11,1,230086,333025,31005,1,2016,124,62,231395,14,1,5,2103,2838
27736,718594,7,5,11,1,249196,50054,0,5,2016,161,66,142312,14,1,5,2103,2838
27736,749051,7,9,11,1,205264,228956,0,5,2016,161,89,63914,14,1,5,2103,2838
27736,1175175,7,5,11,1,270741,212748,45402,5,2014,200,89,91502,14,1,5,2103,2838
27736,1170130,7,9,11,1,211278,97217,10045,5,2016,134,89,129457,14,1,5,2103,2838
27736,2064267,2,9,6,0,230156,348044,0,5,2015,161,89,51004,14,1,5,2103,2838
27736,1178004,7,5,11,0,197926,0,0,5,2016,153,89,201533,14,1,5,2103,2838
27736,389005,7,5,11,0,273449,311468,0,5,2000,200,58,127992,14,1,5,2103,2838
27736,342451,8,4,12,1,242230,50054,0,5,2015,161,66,142312,14,1,5,2103,2838
27736,1187687,8,4,12,1,268329,119441,0,1,2007,124,89,108713,14,1,5,2103,2838
27736,424083,8,4,12,0,232071,301779,47052,1,2011,124,62,122239,14,1,5,2103,2838
27736,883181,6,16,11,1,252238,56560,102974,3,2014,39,136,216190,14,1,5,2103,2838
27736,1007929,2,9,6,1,237975,127931,53688,1,2016,124,62,138023,14,1,5,2103,2838
27736,1366771,8,4,12,1,285257,0,0,1,2005,124,89,184723,14,1,5,2103,2838
27736,1657674,8,4,12,1,215434,233867,0,5,2009,161,89,70511,14,1,5,2103,2838
27736,917993,8,4,12,1,198948,0,0,1,2014,124,89,105565,14,1,5,2103,2838
27736,646817,8,4,12,1,210976,0,103144,7,2015,81,89,233184,14,1,5,2103,2838
27736,895303,2,9,6,0,216502,247107,94453,1,2015,124,165,135485,14,1,5,2103,2838
27736,1881269,2,9,6,0,256313,134352,36002,1,2006,124,62,191957,14,1,5,2103,2838
27736,1508170,2,9,6,0,235763,134352,62894,1,2001,124,62,191957,14,1,5,2103,2838
27736,1226336,8,4,12,0,227683,134352,36002,1,2008,124,62,191957,14,1,5,2103,2838
27736,1198763,8,4,12,1,263784,331165,0,5,2006,161,5,33818,14,1,5,2103,2838
27736,1382109,2,9,6,1,207307,21819,111661,1,2013,124,89,223224,14,1,5,2103,2838
27736,1059656,5,8,1,0,216293,0,0,1,2001,124,89,153235,14,1,5,2103,2838
27736,1528420,8,4,12,0,237609,128806,54943,1,2007,124,89,202024,14,1,5,2103,2838
27736,1211933,2,9,6,0,253492,134352,36002,1,2004,124,89,191957,14,1,5,2103,2838
27736,2017274,7,0,11,1,252447,55845,0,5,2014,200,89,104818,14,1,5,2103,2838
27736,496294,2,9,6,0,267702,106239,22749,3,2010,39,89,186712,14,1,5,2103,2838
27736,1037269,7,5,11,1,220734,116628,0,5,2010,161,89,155094,14,1,5,2103,2838
27736,981963,2,9,6,0,262269,0,0,5,2010,124,80,78349,14,1,5,2103,2838
27736,601080,7,5,11,0,228388,150043,85041,5,2016,200,32,199539,14,1,5,2103,2838
27736,881122,2,9,6,0,235102,0,0,5,2010,124,80,78349,14,1,5,2103,2838
27736,1114864,7,0,11,1,241449,0,0,5,2014,200,89,106335,14,1,5,2103,2838
27736,1534651,7,5,11,0,187849,261335,0,5,2010,200,136,107168,14,1,5,2103,2838
27736,830317,8,4,12,0,192078,0,0,5,2015,161,89,234865,14,1,5,2103,2838
27736,516098,2,9,6,0,262478,278169,115068,1,2009,124,89,108713,14,1,5,2103,2838
27736,1032332,2,9,6,0,295706,0,0,5,2010,124,80,78349,14,1,5,2103,2838
27736,2127143,7,5,11,1,230138,261409,0,5,2010,161,89,155094,14,1,5,2103,2838
27736,865087,8,4,12,0,204660,14329,27618,5,2006,39,80,173478,14,1,5,2103,2838
27736,792264,2,9,6,0,142419,0,0,5,2010,124,80,78349,14,1,5,2103,2838
27736,803737,8,4,12,1,185051,0,0,5,2006,0,89,106335,14,1,5,2103,2838
27736,1993074,2,9,6,0,246270,179343,0,5,2006,39,80,173478,14,1,5,2103,2838
27736,230981,5,8,11,0,209502,265431,0,5,2004,161,89,112653,14,1,5,2103,2838
27736,1607716,7,5,11,1,158511,150043,85041,5,2016,200,32,199539,14,1,5,2103,2838
27736,725073,7,0,11,1,281808,165134,15032,1,2014,124,62,18600,14,1,5,2103,2838
27736,1180453,2,9,6,1,247540,108716,0,5,2013,111,32,131101,14,1,5,2103,2838
27736,1636636,7,9,11,1,176657,108716,0,5,2013,169,32,131101,14,1,5,2103,2838
27736,434645,5,8,11,0,206576,0,0,5,2012,134,32,126028,14,1,5,2103,2838
27736,23050,7,5,11,0,210938,103126,18326,5,2016,161,89,71612,14,1,5,2103,2838
27736,2064183,5,8,11,1,227184,353242,0,5,2010,161,136,214910,14,1,5,2103,2838
27736,1704931,2,9,6,0,258194,134352,62894,1,2004,124,89,191957,14,1,5,2103,2838
27736,512174,7,5,11,1,199134,145126,0,5,2015,161,32,193101,14,1,5,2103,2838
27736,617090,2,9,6,0,266031,78349,0,1,2012,124,62,229404,14,1,5,2103,2838
27736,832561,7,9,11,1,189753,132191,0,5,2014,161,89,126455,14,1,5,2103,2838
27736,2261486,7,5,11,1,259970,328206,0,5,2015,128,89,37053,14,1,5,2103,2838
27736,2234498,7,5,11,1,220264,170562,114106,1,2015,124,89,104390,14,1,5,2103,2838
27736,453107,2,9,6,0,286197,52034,3239,1,2014,124,62,108713,14,1,5,2103,2838
27736,1799098,2,9,6,0,238132,134352,102454,1,2004,124,89,191957,14,1,5,2103,2838
27736,2059496,7,5,11,1,187895,288319,0,5,2016,161,89,143411,14,1,5,2103,2838
27736,861537,8,4,12,1,219567,308017,0,7,2011,81,36,16352,14,1,5,2103,2838
27736,911173,8,4,12,0,235416,117516,0,7,2013,81,36,121788,14,1,5,2103,2838
27736,1714555,8,4,12,1,227056,107064,23963,7,2013,124,89,163414,14,1,5,2103,2838
27736,776002,2,9,6,0,206704,23952,0,7,2012,81,36,121788,14,1,5,2103,2838
27736,313323,5,8,11,1,184381,110374,28687,5,2013,200,32,220305,14,1,5,2103,2838
27736,1112339,7,0,11,1,272718,155411,120028,1,2016,124,62,159587,14,1,5,2103,2838
27736,1324919,2,9,6,0,274176,118702,102041,1,2014,124,62,207614,14,1,5,2103,2838
27736,1967788,2,9,6,0,219846,236095,101270,1,2012,124,89,72781,14,1,5,2103,2838
27736,2144129,2,9,6,0,283898,0,0,1,2009,124,89,41870,14,1,5,2103,2838
27736,58114,7,5,11,0,215415,174702,0,5,2016,111,150,231814,14,1,5,2103,2838
27736,765894,5,8,11,1,183693,0,0,5,2014,161,32,61460,14,1,5,2103,2838
27736,417250,8,4,12,0,228101,64559,91643,1,2015,124,89,132778,14,1,5,2103,2838
27736,804228,8,4,12,1,286928,0,0,1,2006,124,89,175761,14,1,5,2103,2838
27736,2251670,8,4,12,1,267284,258985,11055,1,2013,124,89,99992,14,1,5,2103,2838
27736,1751317,2,9,6,0,220577,236704,64808,8,2016,124,158,83585,14,1,5,2103,2838
27736,1513056,2,9,6,0,279264,307153,51861,8,2015,124,89,119494,14,1,5,2103,2838
27736,1970139,2,9,3,1,203808,346247,118155,1,2015,124,89,224349,14,1,5,2103,2838
27736,571634,8,4,12,1,207029,0,0,7,2013,81,89,233184,14,1,5,2103,2838
27736,1543849,8,4,12,1,204156,67207,95498,5,2013,161,89,128683,14,1,5,2103,2838
27736,1854199,7,5,11,1,259082,260696,0,5,2014,200,89,106335,14,1,5,2103,2838
27736,240529,8,4,12,1,219141,0,71118,5,2015,134,32,173102,14,1,5,2103,2838
27736,837396,5,8,11,1,221982,218686,53743,5,2011,200,89,59102,14,1,5,2103,2838
27736,878346,2,9,3,1,210102,346247,82296,1,2006,0,89,224349,14,1,5,2103,2838
27736,1122460,8,4,12,1,211173,10714,50818,1,2010,124,89,207632,14,1,5,2103,2838
27736,682944,8,4,12,1,231418,0,0,7,2010,30,89,80226,14,1,5,2103,2838
27736,467759,5,8,1,1,207412,131596,58927,1,2016,124,89,238440,14,1,5,2103,2838
27736,1179407,5,8,1,1,232280,138884,71041,1,2015,124,89,238440,14,1,5,2103,2838
27736,643481,8,4,12,1,185260,134352,62894,1,2006,124,62,191957,14,1,5,2103,2838
27736,2049380,8,4,12,1,187977,0,0,5,2016,200,89,214004,14,1,5,2103,2838
27736,572897,8,4,12,1,213693,0,0,7,2012,124,89,142384,14,1,5,2103,2838
27736,516602,2,9,6,1,275121,259070,111661,1,2007,124,89,223224,14,1,5,2103,2838
27736,2022980,2,9,6,1,226742,259070,111661,1,2007,124,89,223224,14,1,5,2103,2838
27736,384769,7,5,11,1,237165,127931,53688,1,2016,124,62,138023,14,1,5,2103,2838
27736,2050141,7,5,11,1,236016,51249,72658,5,2016,161,89,68036,14,1,5,2103,2838
27736,2069840,5,8,11,1,231131,161551,0,5,2007,161,89,126455,14,1,5,2103,2838
27736,2061123,7,0,9,0,237714,0,0,5,2014,161,89,126455,14,1,5,2103,2838
27736,1079194,2,9,6,1,205224,141448,128060,7,2006,0,89,135485,14,1,5,2103,2838
27736,1648192,1,2,10,1,233314,235808,0,5,2015,135,32,73017,14,1,5,2103,2838
27736,78847,5,8,11,0,180618,17728,25272,7,2013,81,89,133532,14,1,5,2103,2838
27736,1160571,8,4,12,1,205078,185894,0,7,2013,81,36,64855,14,1,5,2103,2838
27736,1944536,8,4,12,1,178991,225129,0,7,2014,81,36,51647,14,1,5,2103,2838
27736,967477,2,9,6,0,258902,133133,100012,1,1999,124,89,132997,14,1,5,2103,2838
27736,866363,2,9,6,0,240222,193811,0,1,2011,118,89,132997,14,1,5,2103,2838
27736,703629,7,5,11,0,183437,0,0,7,2016,81,36,154126,14,1,5,2103,2838
27736,176576,2,9,6,1,198008,151756,109504,1,2015,124,62,190781,14,1,5,2103,2838
27736,526650,2,9,6,0,282865,173251,35789,1,2013,124,89,141282,14,1,5,2103,2838
27736,2103105,8,4,12,1,210930,67429,0,4,2015,161,89,89287,14,1,5,2103,2838
27736,1683282,7,5,11,0,233883,286914,23021,5,2016,161,32,61460,14,1,5,2103,2838
27736,1060217,8,4,12,1,237772,274815,0,5,2010,161,89,70644,14,1,5,2103,2838
27736,1323310,8,4,12,1,207281,155197,0,5,2015,200,32,206196,14,1,5,2103,2838
27736,103479,7,5,11,1,237958,230558,0,5,2016,153,32,24538,14,1,5,2103,2838
27736,436650,5,8,11,1,229468,45169,0,5,2014,161,89,128683,14,1,5,2103,2838
27736,416201,7,5,11,1,273345,298854,40155,1,2013,119,89,157595,14,1,5,2103,2838
27736,39625,8,4,12,1,287436,216861,0,5,2001,161,89,47792,14,1,5,2103,2838
27736,458781,8,4,12,1,233325,0,0,1,2006,124,89,7042,14,1,5,2103,2838
27736,200514,2,9,6,0,233639,0,0,4,2002,39,50,35358,14,1,5,2103,2838
27736,1325883,2,9,6,0,301627,0,0,4,2006,39,50,35358,14,1,5,2103,2838
27736,846591,2,9,6,1,250671,21819,111661,1,2006,124,89,223224,14,1,5,2103,2838
27736,1664724,2,9,6,0,224928,139588,827,1,2014,118,0,179360,14,1,5,2103,2838
27736,1249540,8,4,12,0,300826,3232,111661,1,2011,124,89,223224,14,1,5,2103,2838
27736,602805,8,4,12,1,214204,0,0,5,2012,200,136,131519,14,1,5,2103,2838
27736,1546344,8,4,12,1,307664,230750,45993,1,2012,124,89,108713,14,1,5,2103,2838
27736,2292511,2,9,6,0,260806,114778,61992,1,2013,124,89,99992,14,1,5,2103,2838
27736,1249245,7,0,9,0,388609,64039,0,5,2016,153,136,101659,14,1,5,2103,2838
27736,2142062,7,5,1,1,190197,0,0,5,2014,161,5,27147,14,1,5,2103,2838
27736,1886574,7,0,11,1,209031,43590,61805,5,2016,200,32,37985,14,1,5,2103,2838
27736,875619,7,0,11,1,269908,104591,0,5,2016,182,32,208440,14,1,5,2103,2838
27736,227446,8,4,12,1,193447,208275,39043,5,2015,200,103,87781,14,1,5,2103,2838
27736,1181860,5,8,11,1,188708,103191,18433,1,2012,124,89,152458,14,1,5,2103,2838
27736,1000111,8,4,12,1,238654,153370,100367,1,2009,124,89,108713,14,1,5,2103,2838
27736,128319,2,9,6,0,293825,0,0,1,1998,124,89,119480,14,1,5,2103,2838
27736,894917,8,4,12,1,290586,185757,66735,1,2011,118,89,232640,14,1,5,2103,2838
27736,1176657,2,9,6,0,235728,0,0,1,1988,124,89,22368,14,1,5,2103,2838
27736,833889,5,8,1,1,259448,0,0,1,2003,118,89,153235,14,1,5,2103,2838
27736,926326,8,4,12,1,191053,215074,0,7,2014,81,36,148669,14,1,5,2103,2838
27736,1241277,8,4,12,1,222041,246937,0,7,2013,81,36,21876,14,1,5,2103,2838
27736,1455432,7,5,11,0,211121,173793,118719,7,2016,81,36,138853,14,1,5,2103,2838
27736,801887,8,4,12,1,264614,187256,0,7,2016,81,36,221829,14,1,5,2103,2838
27736,38953,8,4,12,1,190775,0,124276,7,2015,81,89,16001,14,1,5,2103,2838
27736,240470,8,4,12,1,254955,86484,0,7,2014,81,36,38300,14,1,5,2103,2838
27736,659847,8,4,12,1,227474,351087,114334,7,2016,81,36,233184,14,1,5,2103,2838
27736,1196177,8,4,12,1,206007,0,0,7,2012,124,89,142384,14,1,5,2103,2838
27736,661077,8,4,12,1,215318,351216,0,7,2012,81,36,121788,14,1,5,2103,2838
27736,1457809,8,4,12,1,221309,3240,4723,7,2016,81,36,233184,14,1,5,2103,2838
27736,38046,8,4,12,1,197555,360001,0,7,2008,81,89,121788,14,1,5,2103,2838
27736,322214,8,4,12,1,207772,130266,0,7,2016,81,36,220183,14,1,5,2103,2838
27736,2117238,7,5,11,0,187062,293135,10,7,2006,0,36,227099,14,1,5,2103,2838
27736,661201,8,4,12,1,225280,266441,78460,7,2014,81,89,57369,14,1,5,2103,2838
27736,1534552,2,9,6,0,237296,109765,27872,1,2016,124,158,97745,14,1,5,2103,2838
27736,568851,2,9,6,0,259030,267295,21199,1,2014,124,89,96383,14,1,5,2103,2838
27736,2100784,8,4,12,1,249939,135227,64057,1,2009,124,89,189304,14,1,5,2103,2838
27736,2184911,5,8,1,1,278592,170997,114730,1,2016,124,89,238440,14,1,5,2103,2838
27736,902098,2,9,6,0,250017,5115,7362,1,2014,124,89,61051,14,1,5,2103,2838
27736,1079561,5,8,11,1,243513,0,0,5,2016,161,5,161810,14,1,5,2103,2838
27736,2211892,5,8,11,1,270027,0,0,5,2014,200,32,127992,14,1,5,2103,2838
27736,1879132,5,8,11,1,241116,185594,0,5,2016,161,89,30714,14,1,5,2103,2838
27736,1707089,7,5,11,1,201230,143314,75476,5,2015,111,89,163508,14,1,5,2103,2838
27736,2180073,8,4,12,0,197462,179169,110439,1,2012,124,89,136691,14,1,5,2103,2838
27736,1854711,8,4,12,0,166347,0,0,4,2015,40,141,232398,14,1,5,2103,2838
27736,1413186,7,9,11,0,198426,306511,50941,1,2015,124,89,183046,14,1,5,2103,2838
27736,1687621,7,5,11,0,222540,302462,0,5,2016,153,32,118893,14,1,5,2103,2838
27736,1016285,2,9,6,0,249521,319797,69655,1,2015,124,89,225628,14,1,5,2103,2838
27736,2289628,8,4,12,0,321689,300521,75029,1,2003,124,89,189425,14,1,5,2103,2838
27736,1662568,2,9,6,1,273449,89116,0,1,2011,118,89,132997,14,1,5,2103,2838
27736,1595164,7,5,11,0,258768,165963,107553,5,2016,200,32,220305,14,1,5,2103,2838
27736,2201311,7,5,11,1,288835,0,0,4,2014,161,32,81483,14,1,5,2103,2838
27736,494982,8,4,12,1,210233,0,0,5,2006,0,89,109817,14,1,5,2103,2838
27736,1145656,8,4,12,1,198530,358844,101152,7,2012,127,89,32630,14,1,5,2103,2838
27736,1653274,8,4,12,0,266448,0,0,1,2005,124,165,135485,14,1,5,2103,2838
27736,1948092,7,5,11,1,271107,134352,78446,1,2001,124,62,191957,14,1,5,2103,2838
27736,2137928,8,4,12,1,283062,134352,62894,1,2000,124,62,191957,14,1,5,2103,2838
27736,856167,2,9,6,1,289018,259070,111661,1,2011,124,89,223224,14,1,5,2103,2838
27736,2089299,7,0,9,0,238132,0,0,5,2014,161,89,126455,14,1,5,2103,2838
27736,15515,2,9,6,1,239281,134352,36002,1,2007,124,62,191957,14,1,5,2103,2838
27736,1479302,2,9,6,0,265799,120958,121358,1,2013,124,89,106936,14,1,5,2103,2838
27736,1351025,2,9,6,1,293929,134352,36002,1,2006,124,62,191957,14,1,5,2103,2838
27736,198450,8,4,12,0,311170,189727,10076,1,2000,124,89,166999,14,1,5,2103,2838
27736,2217921,7,5,11,1,232571,74159,0,5,2016,161,89,98317,14,1,5,2103,2838
27736,634479,2,9,6,0,223654,310112,0,5,2016,200,89,49474,14,1,5,2103,2838
27736,2010869,7,5,11,1,210912,204274,33446,5,2016,161,89,71612,14,1,5,2103,2838
27736,1906681,8,4,12,1,211539,199279,0,5,2015,200,89,140185,14,1,5,2103,2838
27736,1173600,8,4,12,1,214459,248439,0,7,2016,81,36,221829,14,1,5,2103,2838
27736,663916,7,5,11,1,185295,52716,74757,1,2016,118,175,132997,14,1,5,2103,2838
27736,2110375,2,9,6,0,298080,227507,66200,8,2016,124,158,179768,14,1,5,2103,2838
